year,quarter,waste_type,category,quantity_mt,disposal_method,recycled_pct,location,facility_type,contractor,manifest_id,cost_inr_lakhs
2023,Q3,Hazardous,Lab Solvents,26.004,Incineration,82.7,Vadodara Chemicals,Petchem,Ramky Enviro,WM-2023Q3-661451,11.85
2023,Q3,Non-Hazardous,Paper,69.866,Recycling,99.5,Paradip Plant,Petchem,Ramky Enviro,WM-2023Q3-429550,20.18
2023,Q3,Non-Hazardous,Plastic (Recyclable),99.045,Recycling,99.5,Paradip Plant,Petchem,ALMA Recyclers,WM-2023Q3-896775,64.37
2023,Q3,Non-Hazardous,Plastic (Mixed),46.853,Co-processing,54.2,Paradip Plant,Petchem,Re Sustainability,WM-2023Q3-440321,35.83
2023,Q3,Non-Hazardous,Wood Pallets,42.71,Recycling,92.1,Paradip Plant,Petchem,Re Sustainability,WM-2023Q3-138928,27.77
2023,Q3,Non-Hazardous,Glass,19.388,Recycling,99.1,Paradip Plant,Petchem,Re Sustainability,WM-2023Q3-747978,28.2
2023,Q3,Non-Hazardous,Metal Scrap,105.625,Recycling,99.5,Paradip Plant,Petchem,Tata Steel Recycling,WM-2023Q3-826103,149.13
2023,Q3,Non-Hazardous,Construction Debris,65.196,Landfill,63.6,Paradip Plant,Petchem,Ramky Enviro,WM-2023Q3-093278,82.39
2023,Q3,Non-Hazardous,Food Waste,24.135,Composting,78.2,Paradip Plant,Petchem,Hulladek Recycling,WM-2023Q3-538117,15.34
2023,Q3,Hazardous,Spent Catalyst,68.594,Authorised TSDF,76.9,Paradip Plant,Petchem,Tata Steel Recycling,WM-2023Q3-076941,66.14
2023,Q3,Hazardous,Used Oil,71.337,Re-refining,99.5,Paradip Plant,Petchem,Tata Steel Recycling,WM-2023Q3-767887,106.4
2023,Q3,Hazardous,Sludge (Process),88.892,Co-processing,42.9,Paradip Plant,Petchem,Saahas Zero Waste,WM-2023Q3-057036,94.11
2023,Q3,Hazardous,Chemical Containers,32.769,Authorised TSDF,77.4,Paradip Plant,Petchem,Eco Recycling Ltd,WM-2023Q3-135108,51.38
2023,Q3,Hazardous,E-Waste,33.539,Authorised Recycler,97.0,Paradip Plant,Petchem,Antony Lara Enviro,WM-2023Q3-977310,32.82
2023,Q3,Hazardous,Lab Solvents,21.456,Incineration,82.4,Paradip Plant,Petchem,Hulladek Recycling,WM-2023Q3-858609,9.72
2023,Q3,Non-Hazardous,Paper,61.259,Recycling,99.5,Haldia Petchem,Petchem,Tata Steel Recycling,WM-2023Q3-859169,77.56
2023,Q3,Non-Hazardous,Plastic (Recyclable),72.192,Recycling,93.3,Haldia Petchem,Petchem,ALMA Recyclers,WM-2023Q3-886591,82.31
2023,Q3,Non-Hazardous,Plastic (Mixed),39.716,Co-processing,50.1,Haldia Petchem,Petchem,Eco Recycling Ltd,WM-2023Q3-848398,57.48
2023,Q3,Non-Hazardous,Wood Pallets,25.921,Recycling,93.1,Haldia Petchem,Petchem,Re Sustainability,WM-2023Q3-149792,10.77
2023,Q3,Non-Hazardous,Glass,16.978,Recycling,99.5,Haldia Petchem,Petchem,Antony Lara Enviro,WM-2023Q3-540741,5.02
2023,Q3,Non-Hazardous,Metal Scrap,73.611,Recycling,99.5,Haldia Petchem,Petchem,Hulladek Recycling,WM-2023Q3-042736,19.79
2023,Q3,Non-Hazardous,Construction Debris,73.08,Landfill,66.0,Haldia Petchem,Petchem,Antony Lara Enviro,WM-2023Q3-195442,98.95
2023,Q3,Non-Hazardous,Food Waste,26.343,Composting,78.8,Haldia Petchem,Petchem,Eco Recycling Ltd,WM-2023Q3-321485,29.79
2023,Q3,Hazardous,Spent Catalyst,57.553,Authorised TSDF,72.8,Haldia Petchem,Petchem,Re Sustainability,WM-2023Q3-860308,83.35
2023,Q3,Hazardous,Used Oil,59.606,Re-refining,93.4,Haldia Petchem,Petchem,Re Sustainability,WM-2023Q3-896071,67.38
2023,Q3,Hazardous,Sludge (Process),66.373,Co-processing,40.6,Haldia Petchem,Petchem,Eco Recycling Ltd,WM-2023Q3-465164,65.99
2023,Q3,Hazardous,Chemical Containers,25.982,Authorised TSDF,76.3,Haldia Petchem,Petchem,Antony Lara Enviro,WM-2023Q3-004138,23.11
2023,Q3,Hazardous,E-Waste,22.406,Authorised Recycler,99.5,Haldia Petchem,Petchem,Antony Lara Enviro,WM-2023Q3-311409,4.64
2023,Q3,Hazardous,Lab Solvents,14.372,Incineration,81.9,Haldia Petchem,Petchem,Re Sustainability,WM-2023Q3-430110,6.85
2023,Q3,Non-Hazardous,Paper,50.301,Recycling,95.9,Gandhar Gas Cracker,Petchem,Hulladek Recycling,WM-2023Q3-199529,15.51
2023,Q3,Non-Hazardous,Plastic (Recyclable),61.928,Recycling,99.3,Gandhar Gas Cracker,Petchem,ALMA Recyclers,WM-2023Q3-126797,31.6
2023,Q3,Non-Hazardous,Plastic (Mixed),45.434,Co-processing,53.5,Gandhar Gas Cracker,Petchem,Eco Recycling Ltd,WM-2023Q3-359774,44.81
2023,Q3,Non-Hazardous,Wood Pallets,28.133,Recycling,88.3,Gandhar Gas Cracker,Petchem,Antony Lara Enviro,WM-2023Q3-908906,16.51
2023,Q3,Non-Hazardous,Glass,14.555,Recycling,99.5,Gandhar Gas Cracker,Petchem,Ramky Enviro,WM-2023Q3-517957,4.62
2023,Q3,Non-Hazardous,Metal Scrap,81.119,Recycling,99.5,Gandhar Gas Cracker,Petchem,Ramky Enviro,WM-2023Q3-906650,119.37
2023,Q3,Non-Hazardous,Construction Debris,68.494,Landfill,65.1,Gandhar Gas Cracker,Petchem,Antony Lara Enviro,WM-2023Q3-863256,45.99
2023,Q3,Non-Hazardous,Food Waste,24.431,Composting,84.8,Gandhar Gas Cracker,Petchem,Antony Lara Enviro,WM-2023Q3-691903,18.76
2023,Q3,Hazardous,Spent Catalyst,44.752,Authorised TSDF,75.7,Gandhar Gas Cracker,Petchem,Antony Lara Enviro,WM-2023Q3-153080,26.65
2023,Q3,Hazardous,Used Oil,69.312,Re-refining,95.2,Gandhar Gas Cracker,Petchem,ALMA Recyclers,WM-2023Q3-074179,88.6
2023,Q3,Hazardous,Sludge (Process),72.364,Co-processing,40.3,Gandhar Gas Cracker,Petchem,Saahas Zero Waste,WM-2023Q3-287057,110.19
2023,Q3,Hazardous,Chemical Containers,24.016,Authorised TSDF,76.4,Gandhar Gas Cracker,Petchem,Eco Recycling Ltd,WM-2023Q3-054561,11.57
2023,Q3,Hazardous,E-Waste,21.522,Authorised Recycler,96.0,Gandhar Gas Cracker,Petchem,ALMA Recyclers,WM-2023Q3-747289,20.61
2023,Q3,Hazardous,Lab Solvents,16.912,Incineration,81.5,Gandhar Gas Cracker,Petchem,ALMA Recyclers,WM-2023Q3-778062,15.83
2023,Q3,Non-Hazardous,Paper,47.582,Recycling,99.5,Dahej Industrial Cluster,Petchem,Hulladek Recycling,WM-2023Q3-305792,15.98
2023,Q3,Non-Hazardous,Plastic (Recyclable),64.064,Recycling,94.9,Dahej Industrial Cluster,Petchem,Antony Lara Enviro,WM-2023Q3-020534,91.61
2023,Q3,Non-Hazardous,Plastic (Mixed),49.357,Co-processing,50.5,Dahej Industrial Cluster,Petchem,Ramky Enviro,WM-2023Q3-316563,57.29
2023,Q3,Non-Hazardous,Wood Pallets,30.919,Recycling,88.6,Dahej Industrial Cluster,Petchem,Tata Steel Recycling,WM-2023Q3-015170,31.73
2023,Q3,Non-Hazardous,Glass,16.657,Recycling,99.5,Dahej Industrial Cluster,Petchem,Hulladek Recycling,WM-2023Q3-624220,14.63
2023,Q3,Non-Hazardous,Metal Scrap,86.828,Recycling,99.5,Dahej Industrial Cluster,Petchem,Tata Steel Recycling,WM-2023Q3-949861,73.1
2023,Q3,Non-Hazardous,Construction Debris,61.882,Landfill,63.5,Dahej Industrial Cluster,Petchem,Ramky Enviro,WM-2023Q3-969519,32.81
2023,Q3,Non-Hazardous,Food Waste,18.762,Composting,78.9,Dahej Industrial Cluster,Petchem,Re Sustainability,WM-2023Q3-414359,10.83
2023,Q3,Hazardous,Spent Catalyst,40.743,Authorised TSDF,73.8,Dahej Industrial Cluster,Petchem,Antony Lara Enviro,WM-2023Q3-046817,55.76
2023,Q3,Hazardous,Used Oil,58.418,Re-refining,92.9,Dahej Industrial Cluster,Petchem,Hulladek Recycling,WM-2023Q3-988945,49.43
2023,Q3,Hazardous,Sludge (Process),63.752,Co-processing,42.1,Dahej Industrial Cluster,Petchem,Eco Recycling Ltd,WM-2023Q3-699797,14.44
2023,Q3,Hazardous,Chemical Containers,26.962,Authorised TSDF,77.0,Dahej Industrial Cluster,Petchem,Saahas Zero Waste,WM-2023Q3-160824,33.41
2023,Q3,Hazardous,E-Waste,19.711,Authorised Recycler,99.5,Dahej Industrial Cluster,Petchem,ALMA Recyclers,WM-2023Q3-853552,30.32
2023,Q3,Hazardous,Lab Solvents,13.733,Incineration,84.0,Dahej Industrial Cluster,Petchem,Antony Lara Enviro,WM-2023Q3-734851,3.99
2023,Q3,Non-Hazardous,Paper,50.849,Recycling,99.5,Nagothane Plant,Petchem,ALMA Recyclers,WM-2023Q3-182973,25.18
2023,Q3,Non-Hazardous,Plastic (Recyclable),55.138,Recycling,92.9,Nagothane Plant,Petchem,Antony Lara Enviro,WM-2023Q3-143353,81.47
2023,Q3,Non-Hazardous,Plastic (Mixed),38.735,Co-processing,53.7,Nagothane Plant,Petchem,Antony Lara Enviro,WM-2023Q3-193744,20.04
2023,Q3,Non-Hazardous,Wood Pallets,20.893,Recycling,91.6,Nagothane Plant,Petchem,Antony Lara Enviro,WM-2023Q3-892350,24.91
2023,Q3,Non-Hazardous,Glass,12.074,Recycling,99.5,Nagothane Plant,Petchem,Ramky Enviro,WM-2023Q3-501401,6.24
2023,Q3,Non-Hazardous,Metal Scrap,74.81,Recycling,99.5,Nagothane Plant,Petchem,Eco Recycling Ltd,WM-2023Q3-999406,91.95
2023,Q3,Non-Hazardous,Construction Debris,47.3,Landfill,64.1,Nagothane Plant,Petchem,Tata Steel Recycling,WM-2023Q3-846700,23.8
2023,Q3,Non-Hazardous,Food Waste,16.193,Composting,76.5,Nagothane Plant,Petchem,Tata Steel Recycling,WM-2023Q3-291540,23.05
2023,Q3,Hazardous,Spent Catalyst,42.546,Authorised TSDF,69.7,Nagothane Plant,Petchem,Ramky Enviro,WM-2023Q3-169636,62.21
2023,Q3,Hazardous,Used Oil,59.418,Re-refining,95.5,Nagothane Plant,Petchem,Tata Steel Recycling,WM-2023Q3-057623,51.19
2023,Q3,Hazardous,Sludge (Process),54.429,Co-processing,43.5,Nagothane Plant,Petchem,Tata Steel Recycling,WM-2023Q3-303613,16.95
2023,Q3,Hazardous,Chemical Containers,23.806,Authorised TSDF,78.3,Nagothane Plant,Petchem,Ramky Enviro,WM-2023Q3-038005,24.71
2023,Q3,Hazardous,E-Waste,21.67,Authorised Recycler,99.5,Nagothane Plant,Petchem,Ramky Enviro,WM-2023Q3-730733,10.54
2023,Q3,Hazardous,Lab Solvents,12.116,Incineration,85.6,Nagothane Plant,Petchem,Eco Recycling Ltd,WM-2023Q3-612032,3.51
2023,Q3,Non-Hazardous,Paper,38.729,Recycling,99.5,Visakhapatnam Port,Logistics,Ramky Enviro,WM-2023Q3-263383,8.69
2023,Q3,Non-Hazardous,Plastic (Recyclable),47.437,Recycling,92.1,Visakhapatnam Port,Logistics,Eco Recycling Ltd,WM-2023Q3-212417,24.26
2023,Q3,Non-Hazardous,Plastic (Mixed),35.909,Co-processing,53.7,Visakhapatnam Port,Logistics,Hulladek Recycling,WM-2023Q3-274154,12.0
2023,Q3,Non-Hazardous,Wood Pallets,22.323,Recycling,88.3,Visakhapatnam Port,Logistics,ALMA Recyclers,WM-2023Q3-823286,10.43
2023,Q3,Non-Hazardous,Glass,12.141,Recycling,99.5,Visakhapatnam Port,Logistics,Eco Recycling Ltd,WM-2023Q3-432337,5.95
2023,Q3,Non-Hazardous,Metal Scrap,62.32,Recycling,99.5,Visakhapatnam Port,Logistics,ALMA Recyclers,WM-2023Q3-992270,64.74
2023,Q3,Non-Hazardous,Construction Debris,49.977,Landfill,67.6,Visakhapatnam Port,Logistics,Saahas Zero Waste,WM-2023Q3-777636,39.26
2023,Q3,Non-Hazardous,Food Waste,21.287,Composting,75.6,Visakhapatnam Port,Logistics,Saahas Zero Waste,WM-2023Q3-371950,13.06
2023,Q3,Hazardous,Spent Catalyst,41.386,Authorised TSDF,75.2,Visakhapatnam Port,Logistics,Saahas Zero Waste,WM-2023Q3-238700,44.48
2023,Q3,Hazardous,Used Oil,45.76,Re-refining,92.4,Visakhapatnam Port,Logistics,Tata Steel Recycling,WM-2023Q3-797062,34.65
2023,Q3,Hazardous,Sludge (Process),76.131,Co-processing,40.5,Visakhapatnam Port,Logistics,Eco Recycling Ltd,WM-2023Q3-414699,99.67
2023,Q3,Hazardous,Chemical Containers,24.381,Authorised TSDF,77.3,Visakhapatnam Port,Logistics,Hulladek Recycling,WM-2023Q3-968940,30.79
2023,Q3,Hazardous,E-Waste,19.75,Authorised Recycler,99.5,Visakhapatnam Port,Logistics,Ramky Enviro,WM-2023Q3-260944,10.25
2023,Q3,Hazardous,Lab Solvents,14.308,Incineration,88.3,Visakhapatnam Port,Logistics,Re Sustainability,WM-2023Q3-379645,22.46
2023,Q3,Non-Hazardous,Paper,34.472,Recycling,99.5,Mangalore Storage,Logistics,Ramky Enviro,WM-2023Q3-310398,33.25
2023,Q3,Non-Hazardous,Plastic (Recyclable),48.401,Recycling,91.5,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2023Q3-175568,45.53
2023,Q3,Non-Hazardous,Plastic (Mixed),34.348,Co-processing,54.4,Mangalore Storage,Logistics,Saahas Zero Waste,WM-2023Q3-559422,15.18
2023,Q3,Non-Hazardous,Wood Pallets,19.256,Recycling,86.7,Mangalore Storage,Logistics,Re Sustainability,WM-2023Q3-010290,23.94
2023,Q3,Non-Hazardous,Glass,10.94,Recycling,99.5,Mangalore Storage,Logistics,Antony Lara Enviro,WM-2023Q3-251765,3.54
2023,Q3,Non-Hazardous,Metal Scrap,45.278,Recycling,99.5,Mangalore Storage,Logistics,Hulladek Recycling,WM-2023Q3-945255,32.19
2023,Q3,Non-Hazardous,Construction Debris,32.693,Landfill,69.2,Mangalore Storage,Logistics,ALMA Recyclers,WM-2023Q3-974125,27.78
2023,Q3,Non-Hazardous,Food Waste,13.542,Composting,80.4,Mangalore Storage,Logistics,Antony Lara Enviro,WM-2023Q3-461626,17.85
2023,Q3,Hazardous,Spent Catalyst,33.766,Authorised TSDF,71.8,Mangalore Storage,Logistics,ALMA Recyclers,WM-2023Q3-957788,42.46
2023,Q3,Hazardous,Used Oil,33.333,Re-refining,98.3,Mangalore Storage,Logistics,Saahas Zero Waste,WM-2023Q3-035574,10.19
2023,Q3,Hazardous,Sludge (Process),55.064,Co-processing,39.0,Mangalore Storage,Logistics,ALMA Recyclers,WM-2023Q3-176188,22.44
2023,Q3,Hazardous,Chemical Containers,22.186,Authorised TSDF,80.7,Mangalore Storage,Logistics,Tata Steel Recycling,WM-2023Q3-015956,7.38
2023,Q3,Hazardous,E-Waste,15.014,Authorised Recycler,99.5,Mangalore Storage,Logistics,ALMA Recyclers,WM-2023Q3-022433,14.4
2023,Q3,Hazardous,Lab Solvents,7.786,Incineration,87.3,Mangalore Storage,Logistics,Saahas Zero Waste,WM-2023Q3-141134,3.76
2023,Q3,Non-Hazardous,Paper,32.11,Recycling,99.5,Kochi Tankage,Logistics,Saahas Zero Waste,WM-2023Q3-242199,12.78
2023,Q3,Non-Hazardous,Plastic (Recyclable),33.967,Recycling,92.9,Kochi Tankage,Logistics,Re Sustainability,WM-2023Q3-503562,32.6
2023,Q3,Non-Hazardous,Plastic (Mixed),28.172,Co-processing,52.6,Kochi Tankage,Logistics,ALMA Recyclers,WM-2023Q3-039932,18.72
2023,Q3,Non-Hazardous,Wood Pallets,16.692,Recycling,90.1,Kochi Tankage,Logistics,Antony Lara Enviro,WM-2023Q3-341325,19.77
2023,Q3,Non-Hazardous,Glass,6.584,Recycling,99.5,Kochi Tankage,Logistics,ALMA Recyclers,WM-2023Q3-732274,10.09
2023,Q3,Non-Hazardous,Metal Scrap,40.359,Recycling,99.5,Kochi Tankage,Logistics,Eco Recycling Ltd,WM-2023Q3-723708,56.99
2023,Q3,Non-Hazardous,Construction Debris,38.083,Landfill,64.8,Kochi Tankage,Logistics,Hulladek Recycling,WM-2023Q3-578471,35.76
2023,Q3,Non-Hazardous,Food Waste,11.548,Composting,80.5,Kochi Tankage,Logistics,Tata Steel Recycling,WM-2023Q3-942135,8.36
2023,Q3,Hazardous,Spent Catalyst,26.829,Authorised TSDF,73.6,Kochi Tankage,Logistics,Hulladek Recycling,WM-2023Q3-477279,9.51
2023,Q3,Hazardous,Used Oil,27.654,Re-refining,99.5,Kochi Tankage,Logistics,Tata Steel Recycling,WM-2023Q3-367549,21.62
2023,Q3,Hazardous,Sludge (Process),38.251,Co-processing,40.0,Kochi Tankage,Logistics,Saahas Zero Waste,WM-2023Q3-343302,44.33
2023,Q3,Hazardous,Chemical Containers,13.529,Authorised TSDF,79.4,Kochi Tankage,Logistics,Ramky Enviro,WM-2023Q3-387167,12.1
2023,Q3,Hazardous,E-Waste,11.328,Authorised Recycler,99.5,Kochi Tankage,Logistics,Hulladek Recycling,WM-2023Q3-497057,16.77
2023,Q3,Hazardous,Lab Solvents,6.761,Incineration,86.5,Kochi Tankage,Logistics,Tata Steel Recycling,WM-2023Q3-663665,6.53
2023,Q3,Non-Hazardous,Paper,20.746,Recycling,99.5,Nashik Logistics,Logistics,Antony Lara Enviro,WM-2023Q3-692510,26.41
2023,Q3,Non-Hazardous,Plastic (Recyclable),33.264,Recycling,94.2,Nashik Logistics,Logistics,ALMA Recyclers,WM-2023Q3-366184,46.12
2023,Q3,Non-Hazardous,Plastic (Mixed),21.66,Co-processing,51.4,Nashik Logistics,Logistics,Tata Steel Recycling,WM-2023Q3-219332,18.46
2023,Q3,Non-Hazardous,Wood Pallets,12.404,Recycling,86.8,Nashik Logistics,Logistics,Tata Steel Recycling,WM-2023Q3-401888,12.05
2023,Q3,Non-Hazardous,Glass,8.013,Recycling,99.5,Nashik Logistics,Logistics,Saahas Zero Waste,WM-2023Q3-061149,8.18
2023,Q3,Non-Hazardous,Metal Scrap,38.589,Recycling,99.5,Nashik Logistics,Logistics,Saahas Zero Waste,WM-2023Q3-413669,56.54
2023,Q3,Non-Hazardous,Construction Debris,25.981,Landfill,62.4,Nashik Logistics,Logistics,Re Sustainability,WM-2023Q3-715849,39.33
2023,Q3,Non-Hazardous,Food Waste,11.739,Composting,85.7,Nashik Logistics,Logistics,ALMA Recyclers,WM-2023Q3-801077,11.55
2023,Q3,Hazardous,Spent Catalyst,17.658,Authorised TSDF,70.9,Nashik Logistics,Logistics,Eco Recycling Ltd,WM-2023Q3-339901,23.52
2023,Q3,Hazardous,Used Oil,32.71,Re-refining,99.5,Nashik Logistics,Logistics,Tata Steel Recycling,WM-2023Q3-504927,31.13
2023,Q3,Hazardous,Sludge (Process),29.086,Co-processing,43.2,Nashik Logistics,Logistics,Antony Lara Enviro,WM-2023Q3-205924,25.75
2023,Q3,Hazardous,Chemical Containers,16.092,Authorised TSDF,74.6,Nashik Logistics,Logistics,Re Sustainability,WM-2023Q3-524545,9.88
2023,Q3,Hazardous,E-Waste,11.576,Authorised Recycler,99.5,Nashik Logistics,Logistics,Hulladek Recycling,WM-2023Q3-831816,11.52
2023,Q3,Hazardous,Lab Solvents,7.72,Incineration,88.2,Nashik Logistics,Logistics,Hulladek Recycling,WM-2023Q3-801043,6.74
2023,Q3,Non-Hazardous,Paper,19.961,Recycling,99.5,Kandla Terminal,Logistics,Eco Recycling Ltd,WM-2023Q3-670198,15.37
2023,Q3,Non-Hazardous,Plastic (Recyclable),28.518,Recycling,97.7,Kandla Terminal,Logistics,Ramky Enviro,WM-2023Q3-926088,28.4
2023,Q3,Non-Hazardous,Plastic (Mixed),16.695,Co-processing,51.9,Kandla Terminal,Logistics,Antony Lara Enviro,WM-2023Q3-659427,15.18
2023,Q3,Non-Hazardous,Wood Pallets,14.057,Recycling,86.2,Kandla Terminal,Logistics,Tata Steel Recycling,WM-2023Q3-110295,10.5
2023,Q3,Non-Hazardous,Glass,5.675,Recycling,99.5,Kandla Terminal,Logistics,Saahas Zero Waste,WM-2023Q3-501244,8.07
2023,Q3,Non-Hazardous,Metal Scrap,36.019,Recycling,99.5,Kandla Terminal,Logistics,Eco Recycling Ltd,WM-2023Q3-045261,25.65
2023,Q3,Non-Hazardous,Construction Debris,22.538,Landfill,64.1,Kandla Terminal,Logistics,ALMA Recyclers,WM-2023Q3-724646,23.06
2023,Q3,Non-Hazardous,Food Waste,10.09,Composting,82.0,Kandla Terminal,Logistics,Tata Steel Recycling,WM-2023Q3-561631,9.26
2023,Q3,Hazardous,Spent Catalyst,19.326,Authorised TSDF,73.5,Kandla Terminal,Logistics,Saahas Zero Waste,WM-2023Q3-899805,19.99
2023,Q3,Hazardous,Used Oil,21.441,Re-refining,96.3,Kandla Terminal,Logistics,Tata Steel Recycling,WM-2023Q3-136519,17.9
2023,Q3,Hazardous,Sludge (Process),35.305,Co-processing,43.7,Kandla Terminal,Logistics,Antony Lara Enviro,WM-2023Q3-723806,55.65
2023,Q3,Hazardous,Chemical Containers,13.372,Authorised TSDF,77.5,Kandla Terminal,Logistics,ALMA Recyclers,WM-2023Q3-964640,5.86
2023,Q3,Hazardous,E-Waste,11.201,Authorised Recycler,99.5,Kandla Terminal,Logistics,Saahas Zero Waste,WM-2023Q3-877561,5.24
2023,Q3,Hazardous,Lab Solvents,6.674,Incineration,80.1,Kandla Terminal,Logistics,Saahas Zero Waste,WM-2023Q3-758860,2.17
2023,Q3,Non-Hazardous,Paper,20.731,Recycling,99.5,Tuticorin Port Cluster,Logistics,Eco Recycling Ltd,WM-2023Q3-139053,6.67
2023,Q3,Non-Hazardous,Plastic (Recyclable),26.083,Recycling,92.0,Tuticorin Port Cluster,Logistics,Tata Steel Recycling,WM-2023Q3-606708,17.73
2023,Q3,Non-Hazardous,Plastic (Mixed),18.295,Co-processing,48.5,Tuticorin Port Cluster,Logistics,Tata Steel Recycling,WM-2023Q3-128282,25.41
2023,Q3,Non-Hazardous,Wood Pallets,13.154,Recycling,83.1,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2023Q3-761820,10.78
2023,Q3,Non-Hazardous,Glass,7.657,Recycling,99.5,Tuticorin Port Cluster,Logistics,Tata Steel Recycling,WM-2023Q3-370871,5.82
2023,Q3,Non-Hazardous,Metal Scrap,38.596,Recycling,99.5,Tuticorin Port Cluster,Logistics,Saahas Zero Waste,WM-2023Q3-677380,11.89
2023,Q3,Non-Hazardous,Construction Debris,25.465,Landfill,69.3,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2023Q3-475325,26.61
2023,Q3,Non-Hazardous,Food Waste,10.218,Composting,77.4,Tuticorin Port Cluster,Logistics,Re Sustainability,WM-2023Q3-161010,8.18
2023,Q3,Hazardous,Spent Catalyst,23.344,Authorised TSDF,73.5,Tuticorin Port Cluster,Logistics,Tata Steel Recycling,WM-2023Q3-491662,25.95
2023,Q3,Hazardous,Used Oil,28.862,Re-refining,99.5,Tuticorin Port Cluster,Logistics,Antony Lara Enviro,WM-2023Q3-735596,42.66
2023,Q3,Hazardous,Sludge (Process),34.871,Co-processing,43.5,Tuticorin Port Cluster,Logistics,Antony Lara Enviro,WM-2023Q3-446448,20.5
2023,Q3,Hazardous,Chemical Containers,16.747,Authorised TSDF,79.8,Tuticorin Port Cluster,Logistics,Saahas Zero Waste,WM-2023Q3-284021,26.31
2023,Q3,Hazardous,E-Waste,12.751,Authorised Recycler,99.5,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2023Q3-600203,10.12
2023,Q3,Hazardous,Lab Solvents,6.151,Incineration,87.9,Tuticorin Port Cluster,Logistics,Hulladek Recycling,WM-2023Q3-709993,8.64
2023,Q3,Non-Hazardous,Paper,28.836,Recycling,99.5,Kolkata Distribution,Distribution,Eco Recycling Ltd,WM-2023Q3-678876,14.35
2023,Q3,Non-Hazardous,Plastic (Recyclable),42.376,Recycling,99.2,Kolkata Distribution,Distribution,Tata Steel Recycling,WM-2023Q3-352550,20.1
2023,Q3,Non-Hazardous,Plastic (Mixed),27.937,Co-processing,48.4,Kolkata Distribution,Distribution,ALMA Recyclers,WM-2023Q3-190944,14.37
2023,Q3,Non-Hazardous,Wood Pallets,12.938,Recycling,88.1,Kolkata Distribution,Distribution,Ramky Enviro,WM-2023Q3-492337,2.39
2023,Q3,Non-Hazardous,Glass,7.697,Recycling,99.2,Kolkata Distribution,Distribution,Eco Recycling Ltd,WM-2023Q3-883286,5.19
2023,Q3,Non-Hazardous,Metal Scrap,40.286,Recycling,99.5,Kolkata Distribution,Distribution,Ramky Enviro,WM-2023Q3-576777,59.07
2023,Q3,Non-Hazardous,Construction Debris,34.34,Landfill,69.5,Kolkata Distribution,Distribution,ALMA Recyclers,WM-2023Q3-729483,36.7
2023,Q3,Non-Hazardous,Food Waste,14.243,Composting,79.7,Kolkata Distribution,Distribution,Saahas Zero Waste,WM-2023Q3-093148,14.65
2023,Q3,Hazardous,Spent Catalyst,28.792,Authorised TSDF,68.9,Kolkata Distribution,Distribution,Saahas Zero Waste,WM-2023Q3-326267,20.42
2023,Q3,Hazardous,Used Oil,38.498,Re-refining,99.5,Kolkata Distribution,Distribution,Tata Steel Recycling,WM-2023Q3-518561,10.7
2023,Q3,Hazardous,Sludge (Process),34.805,Co-processing,41.3,Kolkata Distribution,Distribution,Re Sustainability,WM-2023Q3-192290,33.86
2023,Q3,Hazardous,Chemical Containers,15.742,Authorised TSDF,72.8,Kolkata Distribution,Distribution,Tata Steel Recycling,WM-2023Q3-538179,5.29
2023,Q3,Hazardous,E-Waste,13.336,Authorised Recycler,96.2,Kolkata Distribution,Distribution,Tata Steel Recycling,WM-2023Q3-653954,13.65
2023,Q3,Hazardous,Lab Solvents,7.809,Incineration,82.6,Kolkata Distribution,Distribution,ALMA Recyclers,WM-2023Q3-964151,5.27
2023,Q3,Non-Hazardous,Paper,23.32,Recycling,99.5,Hyderabad Distribution,Distribution,Hulladek Recycling,WM-2023Q3-171180,6.02
2023,Q3,Non-Hazardous,Plastic (Recyclable),27.159,Recycling,97.2,Hyderabad Distribution,Distribution,Antony Lara Enviro,WM-2023Q3-306010,26.09
2023,Q3,Non-Hazardous,Plastic (Mixed),19.488,Co-processing,53.9,Hyderabad Distribution,Distribution,Saahas Zero Waste,WM-2023Q3-968912,7.4
2023,Q3,Non-Hazardous,Wood Pallets,15.256,Recycling,88.0,Hyderabad Distribution,Distribution,ALMA Recyclers,WM-2023Q3-270306,17.89
2023,Q3,Non-Hazardous,Glass,6.384,Recycling,99.5,Hyderabad Distribution,Distribution,Tata Steel Recycling,WM-2023Q3-338744,6.4
2023,Q3,Non-Hazardous,Metal Scrap,26.62,Recycling,99.5,Hyderabad Distribution,Distribution,Hulladek Recycling,WM-2023Q3-354746,23.94
2023,Q3,Non-Hazardous,Construction Debris,30.272,Landfill,68.7,Hyderabad Distribution,Distribution,Hulladek Recycling,WM-2023Q3-507452,39.62
2023,Q3,Non-Hazardous,Food Waste,7.836,Composting,76.6,Hyderabad Distribution,Distribution,Eco Recycling Ltd,WM-2023Q3-871116,10.66
2023,Q3,Hazardous,Spent Catalyst,22.75,Authorised TSDF,70.9,Hyderabad Distribution,Distribution,Ramky Enviro,WM-2023Q3-548298,8.32
2023,Q3,Hazardous,Used Oil,30.487,Re-refining,95.3,Hyderabad Distribution,Distribution,Ramky Enviro,WM-2023Q3-296530,17.44
