company,year,sector,roa,asset_turnover,working_capital,working_cap_turnover,net_debt_to_ebitda,interest_coverage,fcf,ebitda_margin,esg_capex_pct,green_assets_pct,scope1_2_emissions,esg_score,carbon_intensity_per_revenue,esg_capex_per_revenue
Quasar Software,1996,Information Technology,0.041264,0.414448,546.86,4.3488,3.7818,2.3425,162.82,0.176432,0.447523,0.077327,7009.95,56.92,2.9476,0.042583
Quasar Software,1997,Information Technology,0.04159,0.402618,212.48,11.4584,2.7537,2.8586,211.05,0.261393,0.643224,0.056357,7697.27,53.52,3.1615,0.059129
Quasar Software,1998,Information Technology,0.030486,0.394023,-131.3,-21.4417,4.2605,4.1648,298.54,0.216486,0.877802,0.125348,8526.72,54.68,3.0287,0.078717
Quasar Software,1999,Information Technology,0.01043,0.403637,-323.42,-10.0999,5.7455,1.4084,-74.42,0.157703,0.839628,0.070632,11634.63,56.89,3.5618,0.106312
Quasar Software,2000,Information Technology,0.029703,0.435852,536.29,7.1684,2.5967,3.833,295.27,0.219761,1.288262,0.046631,10404.15,57.73,2.7063,0.13435
Quasar Software,2001,Information Technology,0.057385,0.465902,591.22,7.4263,2.3492,2.7796,230.01,0.197128,1.266384,0.126169,11786.23,60.99,2.6844,0.164115
Quasar Software,2002,Information Technology,0.043591,0.441289,51.37,97.5752,3.0412,3.0535,470.69,0.224956,1.421062,0.078119,16176.97,59.93,3.2274,0.162552
Quasar Software,2003,Information Technology,0.028908,0.441875,-997.4,-5.7045,2.6026,4.5716,708.08,0.298954,0.708122,0.112475,17540.56,61.92,3.0829,0.057522
Quasar Software,2004,Information Technology,0.030372,0.463892,466.84,13.5837,1.413,3.6117,817.14,0.277939,0.746244,0.093648,14256.56,60.58,2.2482,0.076212
Quasar Software,2005,Information Technology,0.032492,0.455133,1095.5,6.4308,3.1911,5.314,700.04,0.212757,0.585534,0.090962,17406.85,59.66,2.4708,0.052205
Quasar Software,2006,Information Technology,0.044315,0.440472,1673.16,4.6254,3.6052,2.3981,310.18,0.177322,1.24447,0.067238,23771.18,63.82,3.0716,0.103882
Quasar Software,2007,Information Technology,0.03081,0.395849,3110.23,2.6658,3.36,1.6897,285.42,0.185214,0.985665,0.140703,23880.69,62.79,2.8803,0.135589
Quasar Software,2008,Information Technology,0.047233,0.438584,3792.87,2.7708,3.4568,2.3568,249.61,0.138528,0.734948,0.19133,25107.0,61.56,2.389,0.071888
Quasar Software,2009,Information Technology,0.043933,0.418579,1415.79,7.5876,2.6528,2.5227,715.21,0.195729,1.231484,0.191454,29252.28,66.74,2.723,0.134583
Quasar Software,2010,Information Technology,0.019635,0.471094,2769.95,4.9029,2.701,3.5068,1132.15,0.215132,0.937631,0.065039,31202.42,65.52,2.2976,0.090385
Quasar Software,2011,Information Technology,0.041046,0.430878,-833.51,-17.7784,3.5521,4.1252,1346.37,0.221034,1.438339,0.07116,38026.53,67.04,2.5662,0.120682
Quasar Software,2012,Information Technology,0.050657,0.488194,1682.28,11.0906,4.1814,1.8992,1209.45,0.182641,1.739012,0.097218,38606.85,68.76,2.0692,0.140874
Quasar Software,2013,Information Technology,0.022302,0.438688,4099.52,4.5533,4.3654,2.1725,440.85,0.159357,1.400457,0.171708,39246.73,68.23,2.1025,0.131128
Quasar Software,2014,Information Technology,0.038182,0.476591,1299.65,17.255,3.0098,3.2413,1880.64,0.221304,1.75617,0.110081,45467.13,71.16,2.0275,0.137272
Quasar Software,2015,Information Technology,0.04447,0.44912,5319.53,4.6968,4.1074,4.0223,815.3,0.221962,1.916211,0.270302,55627.4,68.87,2.2264,0.225858
Quasar Software,2016,Information Technology,0.035004,0.455978,-4396.92,-5.9495,7.9596,1.2227,-1199.34,0.092681,2.661606,0.19501,64652.72,69.81,2.4715,0.304949
Quasar Software,2017,Information Technology,0.056569,0.503734,6017.64,5.5369,1.9679,3.509,5019.65,0.248151,3.779061,0.096705,65644.47,71.69,1.9702,0.271632
Quasar Software,2018,Information Technology,0.05057,0.456353,679.45,53.9254,2.2834,3.2658,1913.07,0.206273,2.214453,0.088786,74047.78,70.1,2.021,0.212154
Quasar Software,2019,Information Technology,0.023292,0.525095,7125.69,6.2173,2.0699,5.2644,3851.13,0.210488,2.635213,0.125584,80605.23,75.21,1.8194,0.245849
Quasar Software,2020,Information Technology,0.021439,0.479332,3618.59,13.1338,2.8529,2.6447,1580.32,0.223312,2.210119,0.229455,76867.89,76.96,1.6174,0.264869
Quasar Software,2021,Information Technology,0.032941,0.467216,-5327.11,-10.0141,1.9804,2.9238,3459.42,0.254401,2.345757,0.301012,89054.31,74.41,1.6694,0.281332
Quasar Software,2022,Information Technology,0.052618,0.49071,14247.55,4.1527,1.5617,4.1387,5886.94,0.235521,2.295632,0.21648,111583.83,76.24,1.8859,0.139831
Quasar Software,2023,Information Technology,0.049532,0.464462,9170.37,6.8509,3.0776,3.5159,6635.77,0.234546,5.139736,0.173111,104909.07,76.86,1.6699,0.308394
Quasar Software,2024,Information Technology,0.043069,0.473403,19427.27,3.9408,3.4204,2.8141,3704.48,0.15068,3.327688,0.08824,137986.99,80.3,1.8024,0.299212
Quasar Software Holdings,1989,Information Technology,0.026312,0.274143,-105.18,-7.7135,11.6906,1.4033,1.87,0.121593,0.577812,0.017929,2486.36,59.47,3.0646,0.050844
Quasar Software Holdings,1990,Information Technology,0.017576,0.25151,515.16,1.6702,5.6209,2.174,14.58,0.1992,0.61428,0.023835,2183.68,59.95,2.5379,0.082493
Quasar Software Holdings,1991,Information Technology,0.014792,0.287431,-59.62,-18.8279,4.6374,1.6091,121.35,0.268565,0.710435,0.053319,2410.56,62.23,2.1475,0.054948
Quasar Software Holdings,1992,Information Technology,0.013776,0.26379,-200.0,-5.9391,5.0838,2.0124,122.82,0.271438,0.878806,0.046297,3727.26,59.99,3.1379,0.110555
Quasar Software Holdings,1993,Information Technology,0.020141,0.287275,268.15,4.9925,4.489,2.3321,143.8,0.248794,0.438191,0.065063,3909.99,63.36,2.9206,0.046178
Quasar Software Holdings,1994,Information Technology,0.010005,0.27891,-437.51,-3.4827,3.3559,2.4465,92.03,0.24871,0.988837,0.047959,5181.0,62.88,3.4003,0.1308
Quasar Software Holdings,1995,Information Technology,0.021489,0.284669,560.68,3.0656,5.6939,2.5337,70.56,0.21619,0.480288,0.060031,5815.57,64.28,3.3835,0.060106
Quasar Software Holdings,1996,Information Technology,0.018897,0.259483,729.63,2.5229,4.9966,1.5128,102.65,0.190998,1.2924,0.038447,5739.11,68.9,3.1177,0.144019
Quasar Software Holdings,1997,Information Technology,0.03603,0.324428,96.98,25.8386,2.0909,3.874,488.84,0.320002,0.425776,0.062947,7556.06,65.7,3.0154,0.036467
Quasar Software Holdings,1998,Information Technology,0.020191,0.293093,286.91,9.056,4.6261,2.8743,182.15,0.255993,1.063738,0.054465,7110.84,68.92,2.7368,0.125703
Quasar Software Holdings,1999,Information Technology,0.007364,0.274775,739.56,3.9554,5.1524,2.1589,209.68,0.217083,1.01349,0.031865,6678.34,68.35,2.283,0.086549
Quasar Software Holdings,2000,Information Technology,0.033217,0.297309,-403.99,-8.6768,4.2583,1.9532,303.66,0.233872,0.552962,0.02584,6971.56,68.32,1.9888,0.059139
Quasar Software Holdings,2001,Information Technology,0.024155,0.282993,1184.13,3.1834,3.3511,3.9511,635.55,0.319512,1.191707,0.031825,10620.76,68.31,2.8175,0.122973
Quasar Software Holdings,2002,Information Technology,0.023025,0.298611,1826.73,2.4131,2.6294,2.5642,677.63,0.251874,0.466428,0.039793,9740.88,74.67,2.2098,0.038169
Quasar Software Holdings,2003,Information Technology,0.016357,0.281583,-1611.51,-2.8876,6.8381,1.6602,242.28,0.210131,0.949752,0.090761,10866.81,73.94,2.3352,0.086477
Quasar Software Holdings,2004,Information Technology,0.025114,0.298699,1531.54,3.746,5.1332,2.1141,467.11,0.22742,0.456578,0.054288,12133.77,72.37,2.1149,0.049403
Quasar Software Holdings,2005,Information Technology,0.034234,0.316232,-537.2,-11.9071,4.8102,3.1116,691.74,0.212612,2.13688,0.042052,13389.8,76.01,2.0933,0.147877
Quasar Software Holdings,2006,Information Technology,0.028359,0.29005,1336.2,5.3184,2.8665,3.6407,987.15,0.312363,0.814794,0.045238,15319.43,77.85,2.1557,0.111013
Quasar Software Holdings,2007,Information Technology,0.034326,0.340905,478.23,17.9618,3.2039,2.0183,570.03,0.25514,0.669101,0.105178,17531.67,74.25,2.041,0.092171
Quasar Software Holdings,2008,Information Technology,0.022883,0.317921,1736.17,5.5649,3.6491,2.0289,988.05,0.28468,0.562331,0.128922,16770.25,75.87,1.7357,0.059536
Quasar Software Holdings,2009,Information Technology,0.021155,0.272648,6373.41,1.5007,7.8364,1.9241,87.3,0.135245,0.857643,0.059228,19990.69,80.8,2.0901,0.071774
Quasar Software Holdings,2010,Information Technology,0.041898,0.329203,4961.52,2.3858,5.2081,2.5386,502.4,0.217467,0.495044,0.034174,21654.44,77.76,1.8294,0.06076
Quasar Software Holdings,2011,Information Technology,0.029866,0.333752,5307.99,2.7587,4.328,2.2994,1349.8,0.191414,1.02567,0.1352,23743.2,80.75,1.6215,0.072284
Quasar Software Holdings,2012,Information Technology,0.029304,0.310453,7844.29,1.8976,3.9004,4.0173,1460.28,0.267821,1.152632,0.045702,30413.33,83.08,2.0432,0.160173
Quasar Software Holdings,2013,Information Technology,0.031139,0.332444,1747.09,10.2303,4.1386,1.5886,462.21,0.185553,1.832951,0.066651,34987.24,84.04,1.9575,0.205831
Quasar Software Holdings,2014,Information Technology,0.024435,0.290294,1501.22,12.5103,4.4382,2.83,1551.1,0.265218,2.531244,0.144923,34685.36,81.38,1.8469,0.234477
Quasar Software Holdings,2015,Information Technology,0.018079,0.352457,4449.23,5.3298,2.6202,4.0942,2687.16,0.220797,2.295267,0.173822,48634.41,85.86,2.0509,0.148315
Quasar Software Holdings,2016,Information Technology,0.024326,0.306461,122.86,194.6113,3.3261,1.6816,1597.45,0.249123,1.548073,0.070505,40711.19,85.8,1.7027,0.177841
Quasar Software Holdings,2017,Information Technology,0.0398,0.32809,6340.96,4.4315,4.64,2.149,1088.59,0.174718,1.320322,0.044777,60334.64,88.94,2.1471,0.117136
Quasar Software Holdings,2018,Information Technology,0.024912,0.352271,5607.13,6.0744,3.844,2.5089,1455.77,0.169124,1.268529,0.04132,44724.86,89.33,1.3131,0.13999
Quasar Software Holdings,2019,Information Technology,0.035252,0.358761,14310.68,2.7071,2.279,5.5661,5853.42,0.283347,0.520087,0.162822,56533.59,91.62,1.4593,0.052462
Quasar Software Holdings,2020,Information Technology,0.019868,0.351919,12659.04,3.6865,5.263,1.768,946.85,0.184427,2.079872,0.12044,61567.28,88.56,1.3193,0.218001
Quasar Software Holdings,2021,Information Technology,0.017551,0.365518,10654.68,4.6507,3.7981,2.3334,2086.18,0.20284,2.636789,0.158421,90823.47,93.96,1.8329,0.257432
Quasar Software Holdings,2022,Information Technology,0.021481,0.340226,13265.7,4.3288,2.8146,3.3317,1578.71,0.219697,1.819555,0.174879,84978.64,89.77,1.4798,0.246284
Quasar Software Holdings,2023,Information Technology,0.035079,0.346739,1427.14,42.9303,4.4168,1.8462,6078.89,0.196513,1.729361,0.173436,93526.56,94.16,1.5265,0.118724
Quasar Software Holdings,2024,Information Technology,0.031836,0.322973,12427.51,5.3773,3.4591,2.9214,3612.43,0.233511,1.439967,0.182628,99600.3,92.97,1.4904,0.148726
Quasar Steel Co,1989,Steel & Metals,0.02421,0.329848,349.01,7.8377,3.164,2.9313,274.7,0.228294,0.504033,0.032613,272611.18,37.83,99.6597,0.043178
Quasar Steel Co,1990,Steel & Metals,0.030894,0.345771,336.06,8.8405,5.0791,1.6889,-5.14,0.169814,0.494341,0.063607,270696.55,43.48,91.1145,0.068507
Quasar Steel Co,1991,Steel & Metals,0.032176,0.376372,-408.88,-8.0339,3.7296,1.7952,82.54,0.157043,0.666049,0.068289,347222.36,41.88,105.7026,0.082057
Quasar Steel Co,1992,Steel & Metals,0.049511,0.321232,-577.48,-5.5494,3.6469,1.8129,308.25,0.222578,0.59596,0.030645,285106.09,44.84,88.9658,0.042529
Quasar Steel Co,1993,Steel & Metals,0.024748,0.314539,-593.41,-5.6649,4.1906,2.0338,364.05,0.259538,1.099515,0.024784,320644.52,47.34,95.3848,0.074807
Quasar Steel Co,1994,Steel & Metals,0.032014,0.333258,1464.23,2.5776,4.8491,1.6226,189.8,0.190805,1.440303,0.055441,366920.29,50.38,97.2178,0.107811
Quasar Steel Co,1995,Steel & Metals,0.030934,0.372965,830.93,5.0776,3.0867,1.6868,82.01,0.162794,0.64686,0.040882,349108.84,50.39,82.7441,0.086748
Quasar Steel Co,1996,Steel & Metals,0.031716,0.34387,544.03,7.5079,3.5545,1.7237,224.69,0.231051,0.923975,0.02234,298105.48,55.81,72.9844,0.125687
Quasar Steel Co,1997,Steel & Metals,0.040426,0.334836,827.04,5.5928,4.3955,1.3431,206.39,0.184997,0.682477,0.028464,513714.21,52.88,111.0621,0.08704
Quasar Steel Co,1998,Steel & Metals,0.037467,0.310026,2071.42,2.1872,3.9823,2.4222,379.6,0.263313,0.917368,0.08665,409406.41,59.33,90.3659,0.103041
Quasar Steel Co,1999,Steel & Metals,0.025667,0.305364,558.74,8.3906,4.0089,1.5131,94.98,0.20227,0.257184,0.066528,385779.89,56.51,82.2878,0.031957
Quasar Steel Co,2000,Steel & Metals,0.037549,0.336353,1868.5,2.9086,3.2548,3.7491,799.91,0.286792,0.912582,0.024187,391719.5,60.64,72.076,0.102226
Quasar Steel Co,2001,Steel & Metals,0.039082,0.324183,-1574.7,-3.5555,3.6389,3.6215,988.23,0.265517,0.922028,0.082862,484913.54,60.37,86.6095,0.068832
Quasar Steel Co,2002,Steel & Metals,0.028169,0.34689,395.07,15.5304,2.6812,2.2771,182.45,0.233482,0.594559,0.048769,517353.5,64.38,84.3201,0.074011
Quasar Steel Co,2003,Steel & Metals,0.034421,0.339762,1155.58,5.6695,3.5968,3.5179,1223.86,0.269732,0.575448,0.103484,478161.3,66.71,72.9841,0.037183
Quasar Steel Co,2004,Steel & Metals,0.039115,0.359912,-183.92,-37.4112,4.0205,3.168,656.54,0.231812,0.877069,0.052718,492300.48,68.28,71.5483,0.057518
Quasar Steel Co,2005,Steel & Metals,0.034904,0.36344,290.56,26.1495,2.1267,2.9852,1400.5,0.310484,0.615212,0.09535,575225.61,71.1,75.7074,0.039792
Quasar Steel Co,2006,Steel & Metals,0.052745,0.374656,1963.07,4.3107,3.6386,4.1087,466.62,0.204299,0.611982,0.100577,614064.41,69.99,72.5656,0.067478
Quasar Steel Co,2007,Steel & Metals,0.030457,0.366049,-1831.27,-4.5758,2.6826,2.1932,555.14,0.248276,1.41265,0.079594,668079.75,77.49,79.7271,0.138755
Quasar Steel Co,2008,Steel & Metals,0.025803,0.3408,-794.19,-10.3828,3.9669,3.1271,1504.65,0.288242,2.514935,0.132023,629734.3,77.37,76.3695,0.177054
Quasar Steel Co,2009,Steel & Metals,0.037403,0.346625,3719.08,2.4393,3.2861,2.2836,466.65,0.238287,0.301507,0.068838,629930.13,78.29,69.4374,0.042133
Quasar Steel Co,2010,Steel & Metals,0.039453,0.376767,1001.3,10.3728,3.2017,2.0183,1078.6,0.216986,1.172071,0.12559,592540.55,79.16,57.0503,0.115503
Quasar Steel Co,2011,Steel & Metals,0.041059,0.329776,1604.65,6.2993,3.4517,2.9326,997.23,0.278414,1.123591,0.117027,678109.68,80.7,67.0848,0.117424
Quasar Steel Co,2012,Steel & Metals,0.033264,0.335268,1590.83,6.991,2.9402,2.0547,1149.84,0.238315,2.858907,0.037758,802406.79,82.71,72.149,0.181883
Quasar Steel Co,2013,Steel & Metals,0.032233,0.360518,4216.16,2.9635,4.5953,3.3724,513.86,0.20427,0.502846,0.107594,721253.15,89.38,57.7262,0.059326
Quasar Steel Co,2014,Steel & Metals,0.015103,0.332368,1766.17,6.6115,3.8761,2.5692,1444.78,0.205051,1.798973,0.123346,719526.1,85.91,61.6187,0.115154
Quasar Steel Co,2015,Steel & Metals,0.027358,0.377001,-1630.73,-8.9934,2.7749,2.3613,1509.75,0.210322,1.970567,0.144881,705055.89,88.98,48.0746,0.175892
Quasar Steel Co,2016,Steel & Metals,0.045954,0.363013,564.26,25.6337,4.9677,2.0718,519.23,0.19917,1.485974,0.079821,855846.41,91.69,59.1704,0.196451
Quasar Steel Co,2017,Steel & Metals,0.034808,0.317822,-1002.83,-14.1719,3.3273,2.7716,1155.8,0.200262,2.353504,0.073554,838317.04,95.0,58.9866,0.163378
Quasar Steel Co,2018,Steel & Metals,0.029422,0.365099,-1369.74,-11.9661,2.7489,2.4173,1907.59,0.276968,1.445913,0.149881,937031.08,93.44,57.1693,0.150534
Quasar Steel Co,2019,Steel & Metals,0.022825,0.354795,594.25,29.5548,3.2779,3.7592,2088.98,0.251558,2.142171,0.070695,1004453.88,95.0,57.1917,0.221789
Quasar Steel Co,2020,Steel & Metals,0.052857,0.377169,5985.29,3.0905,4.0252,2.4049,-60.47,0.201566,0.38862,0.057071,1067702.93,95.0,57.7213,0.053821
Quasar Steel Co,2021,Steel & Metals,0.034362,0.407227,5585.53,3.7623,4.1262,2.3073,266.02,0.1733,0.919849,0.197278,928216.27,95.0,44.1702,0.124439
Quasar Steel Co,2022,Steel & Metals,0.038866,0.382668,3055.51,7.5583,2.4883,3.2329,1305.86,0.277807,0.37449,0.166104,889914.13,95.0,38.5339,0.049002
Quasar Steel Co,2023,Steel & Metals,0.03938,0.360189,2945.1,7.8072,3.8682,3.1177,1288.91,0.204822,1.257035,0.106773,1226796.18,95.0,53.3553,0.166892
Quasar Steel Co,2024,Steel & Metals,0.03674,0.376658,3882.22,6.0374,2.789,4.8986,2200.11,0.3046,2.047014,0.146961,1409834.94,95.0,60.1505,0.255241
Quill Steelworks,1989,Steel & Metals,0.028954,0.332699,436.88,6.2504,5.2745,2.9045,294.62,0.207752,0.654773,0.06382,242144.08,70.13,88.676,0.055108
Quill Steelworks,1990,Steel & Metals,0.034066,0.342073,909.35,3.07,5.8796,1.3409,169.16,0.177985,0.552247,0.066459,282628.51,75.84,101.2392,0.037332
Quill Steelworks,1991,Steel & Metals,0.020194,0.32266,639.28,4.632,3.8508,1.439,137.32,0.197287,0.967983,0.086132,396515.81,75.83,133.9051,0.108329
Quill Steelworks,1992,Steel & Metals,0.027134,0.347792,0.29,11493.8621,4.095,1.8928,171.03,0.185013,0.600478,0.048019,295629.08,78.05,88.6917,0.052031
Quill Steelworks,1993,Steel & Metals,0.025131,0.342439,133.23,26.8647,3.5732,1.8423,75.4,0.214395,0.466179,0.093404,368979.15,78.19,103.0901,0.05998
Quill Steelworks,1994,Steel & Metals,0.046328,0.33526,-240.07,-14.9508,3.8667,1.5331,384.52,0.208116,1.445934,0.0982,412333.4,77.17,114.8801,0.087439
Quill Steelworks,1995,Steel & Metals,0.024687,0.294667,52.22,67.3146,6.3337,1.6792,63.18,0.17097,0.354038,0.058491,429621.26,78.24,122.2192,0.036678
Quill Steelworks,1996,Steel & Metals,0.014362,0.334529,1942.01,2.0407,5.5551,1.9632,-96.66,0.151511,0.927523,0.097044,442635.62,79.73,111.6878,0.121964
Quill Steelworks,1997,Steel & Metals,0.021206,0.32793,126.83,35.2244,3.6482,2.3048,643.94,0.254681,0.953558,0.092083,393266.77,78.86,88.0282,0.070088
Quill Steelworks,1998,Steel & Metals,0.026892,0.351946,1229.41,4.0602,3.5162,2.9394,272.32,0.216378,0.425273,0.075058,468442.02,80.46,93.8444,0.056708
Quill Steelworks,1999,Steel & Metals,0.039386,0.365724,760.53,6.8055,2.7792,3.3477,813.53,0.320001,1.776927,0.084702,475497.49,83.27,91.8699,0.129633
Quill Steelworks,2000,Steel & Metals,0.037131,0.348374,646.57,8.7566,3.7902,2.5126,149.03,0.188962,0.868167,0.046794,446588.62,83.71,78.8779,0.103623
Quill Steelworks,2001,Steel & Metals,0.038454,0.332162,807.04,6.7182,3.8602,1.9796,111.22,0.198194,0.580377,0.110921,408903.96,84.81,75.4182,0.073894
Quill Steelworks,2002,Steel & Metals,0.018018,0.3357,1962.52,3.0588,2.2836,4.3711,1032.29,0.25505,0.897796,0.071734,644413.38,83.4,107.3494,0.059997
Quill Steelworks,2003,Steel & Metals,0.019905,0.340364,1538.85,4.0176,6.5931,1.7444,229.71,0.168674,1.28514,0.073379,508458.48,81.63,82.242,0.155693
Quill Steelworks,2004,Steel & Metals,0.033176,0.323598,177.29,35.2194,3.6834,2.0221,641.89,0.211036,1.544779,0.058797,541403.78,84.3,86.7073,0.137928
Quill Steelworks,2005,Steel & Metals,0.023703,0.329739,2433.53,2.8514,2.1371,2.6099,880.02,0.259141,2.015786,0.068836,449958.95,85.03,64.8442,0.123299
Quill Steelworks,2006,Steel & Metals,0.023594,0.346639,845.97,9.2011,4.7172,3.2015,741.95,0.237157,1.41641,0.064322,720510.15,88.15,92.5644,0.114548
Quill Steelworks,2007,Steel & Metals,0.027828,0.339384,250.91,31.53,4.9906,2.5629,7.31,0.172832,0.569172,0.101247,582725.43,90.29,73.6583,0.07328
Quill Steelworks,2008,Steel & Metals,0.046123,0.33584,1194.92,6.9573,2.2146,2.9295,813.22,0.255296,1.150015,0.081106,567746.92,89.64,68.2933,0.086468
Quill Steelworks,2009,Steel & Metals,0.037386,0.380654,-113.08,-83.7814,2.9084,2.1173,531.03,0.228848,1.384394,0.059292,872620.68,90.68,92.1069,0.149519
Quill Steelworks,2010,Steel & Metals,0.031126,0.398144,1577.93,6.7726,4.5251,2.1646,248.73,0.190148,0.773942,0.114909,717282.04,90.32,67.1193,0.100925
Quill Steelworks,2011,Steel & Metals,0.034181,0.337373,853.15,11.8336,2.6398,2.3617,822.72,0.21566,2.591772,0.111923,636151.41,90.18,63.0111,0.175589
Quill Steelworks,2012,Steel & Metals,0.026193,0.372446,-23.74,-481.3024,3.9305,2.4378,743.54,0.161873,2.532292,0.038252,690458.65,93.53,60.4281,0.202258
Quill Steelworks,2013,Steel & Metals,0.048014,0.397184,3733.96,3.3942,3.0273,2.9609,1760.71,0.229228,0.708956,0.074814,844879.6,94.29,66.6637,0.052294
Quill Steelworks,2014,Steel & Metals,0.029874,0.330974,-2623.96,-4.4696,6.1697,1.6903,727.09,0.159698,3.78391,0.142024,845692.01,93.62,72.1086,0.227799
Quill Steelworks,2015,Steel & Metals,0.037439,0.387395,2312.0,6.2201,3.0462,1.7865,756.06,0.158347,2.000984,0.161998,959722.63,95.0,66.7364,0.179565
Quill Steelworks,2016,Steel & Metals,0.016152,0.339354,-741.35,-19.0273,2.57,2.3144,1737.02,0.283681,1.703817,0.057376,831707.48,91.77,58.9616,0.132274
Quill Steelworks,2017,Steel & Metals,0.03968,0.3557,1590.41,9.5354,4.213,3.8286,1836.23,0.248301,0.577583,0.140512,842953.52,95.0,55.5848,0.063774
Quill Steelworks,2018,Steel & Metals,0.033974,0.371962,-368.61,-44.2682,4.2679,3.8173,1555.41,0.242789,3.48618,0.04135,889313.9,95.0,54.4999,0.22013
Quill Steelworks,2019,Steel & Metals,0.024241,0.379229,-181.39,-96.8292,5.6362,2.2061,907.97,0.154499,1.366912,0.094026,984362.38,95.0,56.0448,0.117986
Quill Steelworks,2020,Steel & Metals,0.042336,0.395439,2030.58,9.8054,2.6887,3.3927,2190.77,0.279465,1.512336,0.178668,1111769.9,95.0,55.8377,0.191125
Quill Steelworks,2021,Steel & Metals,0.04084,0.35593,7995.97,2.3907,2.4277,3.1938,905.24,0.239952,1.027493,0.129988,1132996.87,95.0,59.2706,0.135371
Quill Steelworks,2022,Steel & Metals,0.034711,0.330129,-1298.98,-14.9603,3.3953,2.3562,1048.79,0.271446,1.954031,0.164259,891587.58,95.0,45.8799,0.261106
Quill Steelworks,2023,Steel & Metals,0.026984,0.361011,6263.37,3.3179,2.8983,2.1856,1578.07,0.2056,0.764468,0.163184,1139985.47,95.0,54.8562,0.067364
Quill Steelworks,2024,Steel & Metals,0.035094,0.37791,5834.05,4.2329,3.0041,2.9589,1784.28,0.201452,1.432438,0.150399,1130641.26,95.0,45.7843,0.154972
Rampart Pharma Intermediates Corp,1989,Chemicals (Specialty),0.024161,0.307452,-370.56,-4.7579,3.8625,3.279,165.44,0.241947,0.256142,0.048468,35792.03,60.79,20.301,0.030277
Rampart Pharma Intermediates Corp,1990,Chemicals (Specialty),0.02942,0.291253,521.18,3.611,7.2199,1.9835,132.43,0.182456,0.685047,0.024446,31696.13,60.05,16.8418,0.046738
Rampart Pharma Intermediates Corp,1991,Chemicals (Specialty),0.027357,0.332338,-79.09,-29.5312,5.2306,2.6195,29.59,0.222528,0.171485,0.036767,41556.91,59.78,17.7927,0.023086
Rampart Pharma Intermediates Corp,1992,Chemicals (Specialty),0.023302,0.340042,-468.87,-5.2766,6.6153,1.9986,128.4,0.183135,0.639786,0.092896,44390.99,61.36,17.9429,0.057017
Rampart Pharma Intermediates Corp,1993,Chemicals (Specialty),0.026974,0.325955,824.97,3.0717,6.1101,1.3497,58.81,0.177223,0.743186,0.057172,38992.87,61.93,15.3876,0.092433
Rampart Pharma Intermediates Corp,1994,Chemicals (Specialty),0.020894,0.286615,673.34,3.8246,4.4926,1.9514,118.58,0.172846,0.505849,0.076645,45427.4,65.23,17.6401,0.058942
Rampart Pharma Intermediates Corp,1995,Chemicals (Specialty),0.022101,0.316174,634.83,4.615,4.3963,2.7909,275.7,0.207632,0.893799,0.082642,50135.45,66.21,17.1125,0.076211
Rampart Pharma Intermediates Corp,1996,Chemicals (Specialty),0.024326,0.339004,1279.23,2.5932,4.3299,1.939,194.69,0.24254,0.90753,0.088197,68403.27,70.05,20.6199,0.111565
Rampart Pharma Intermediates Corp,1997,Chemicals (Specialty),0.033848,0.364764,1133.08,3.3594,2.6084,2.1149,164.19,0.229803,0.854443,0.040868,47897.55,65.36,12.5833,0.111159
Rampart Pharma Intermediates Corp,1998,Chemicals (Specialty),0.013984,0.354829,508.3,8.0994,2.2933,3.0605,677.77,0.298895,1.068881,0.072956,61093.96,67.86,14.8397,0.080587
Rampart Pharma Intermediates Corp,1999,Chemicals (Specialty),0.033579,0.352354,70.5,61.8484,4.7371,1.9611,204.55,0.21007,1.078755,0.039843,76805.74,67.53,17.6147,0.101406
Rampart Pharma Intermediates Corp,2000,Chemicals (Specialty),0.016437,0.34871,96.59,46.4689,4.4403,3.8098,306.02,0.231662,0.803377,0.057084,71959.29,71.93,16.0322,0.103466
Rampart Pharma Intermediates Corp,2001,Chemicals (Specialty),0.02891,0.351351,144.9,34.5006,2.3402,2.3914,571.02,0.26559,0.778119,0.038788,100934.18,69.89,20.1903,0.095721
Rampart Pharma Intermediates Corp,2002,Chemicals (Specialty),0.034479,0.32889,514.46,10.0736,3.8934,1.8606,251.4,0.205132,1.089061,0.053724,79792.73,72.79,15.3966,0.117033
Rampart Pharma Intermediates Corp,2003,Chemicals (Specialty),0.036559,0.348837,1726.45,3.4574,3.0901,1.8742,689.06,0.242569,1.494906,0.031034,78044.78,71.36,13.0751,0.140605
Rampart Pharma Intermediates Corp,2004,Chemicals (Specialty),0.032501,0.352138,2175.61,2.8389,5.8206,2.7226,105.8,0.176711,0.985809,0.074171,85349.51,74.15,13.8187,0.132156
Rampart Pharma Intermediates Corp,2005,Chemicals (Specialty),0.02618,0.325947,-1744.43,-3.9176,5.2087,1.6719,476.48,0.245324,1.077647,0.040454,113063.54,73.62,16.5443,0.122176
Rampart Pharma Intermediates Corp,2006,Chemicals (Specialty),0.026409,0.324731,1181.33,5.8514,5.1083,2.1853,715.48,0.228852,1.275164,0.071234,117774.0,77.34,17.038,0.136315
Rampart Pharma Intermediates Corp,2007,Chemicals (Specialty),0.023381,0.37495,2255.21,3.7301,3.6376,2.2879,478.56,0.189877,0.68238,0.085538,126250.98,75.51,15.008,0.05813
